,本部変電所,地域共同変電所,大学会館変電所,図書館変電所,体育施設変電所
627,10.0,10.0,,,
628,20.0,10.0,,,
629,10.0,10.0,,,
630,10.0,20.0,,,
631,10.0,10.0,,,
632,20.0,20.0,,,
633,20.0,30.0,,,
634,20.0,40.0,,,
635,20.0,30.0,,,
636,20.0,40.0,,,
637,20.0,30.0,,,
638,30.0,40.0,,,
639,30.0,30.0,,,
640,30.0,30.0,,,
641,30.0,30.0,,,
642,20.0,30.0,,,
643,30.0,20.0,,,
644,20.0,20.0,,,
645,20.0,20.0,,,
646,10.0,10.0,,,
647,20.0,10.0,,,
648,10.0,20.0,30.0,10.0,30.0
649,10.0,10.0,20.0,10.0,30.0
650,10.0,10.0,30.0,0.0,30.0
651,20.0,20.0,30.0,10.0,30.0
652,10.0,10.0,30.0,10.0,40.0
653,10.0,10.0,40.0,10.0,30.0
654,10.0,10.0,30.0,0.0,30.0
655,10.0,20.0,40.0,10.0,30.0
656,20.0,20.0,60.0,30.0,30.0
657,20.0,30.0,110.0,60.0,30.0
658,20.0,20.0,110.0,40.0,40.0
659,10.0,30.0,130.0,50.0,40.0
660,10.0,30.0,120.0,40.0,40.0
661,10.0,30.0,110.0,40.0,30.0
662,10.0,30.0,80.0,50.0,40.0
663,20.0,20.0,60.0,50.0,40.0
664,20.0,20.0,60.0,50.0,70.0
665,20.0,20.0,60.0,50.0,70.0
666,20.0,20.0,60.0,60.0,110.0
667,20.0,10.0,40.0,50.0,100.0
668,20.0,20.0,50.0,50.0,80.0
669,10.0,10.0,40.0,30.0,40.0
670,10.0,10.0,30.0,10.0,40.0
671,20.0,10.0,20.0,10.0,30.0
672,10.0,10.0,30.0,0.0,30.0
673,10.0,20.0,30.0,10.0,30.0
674,10.0,10.0,30.0,10.0,30.0
675,20.0,10.0,20.0,0.0,30.0
676,10.0,10.0,30.0,10.0,40.0
677,10.0,10.0,40.0,10.0,30.0
678,10.0,10.0,30.0,0.0,30.0
679,0.0,10.0,30.0,10.0,30.0
680,10.0,10.0,40.0,20.0,40.0
681,0.0,20.0,30.0,50.0,40.0
682,10.0,10.0,30.0,50.0,40.0
683,10.0,10.0,40.0,50.0,50.0
684,0.0,10.0,30.0,50.0,40.0
685,10.0,10.0,30.0,50.0,50.0
686,10.0,20.0,40.0,50.0,50.0
687,10.0,10.0,40.0,50.0,60.0
688,10.0,10.0,30.0,50.0,50.0
689,10.0,10.0,40.0,10.0,60.0
690,20.0,10.0,30.0,10.0,60.0
691,10.0,10.0,30.0,10.0,50.0
692,20.0,20.0,30.0,10.0,60.0
693,10.0,10.0,30.0,0.0,40.0
694,10.0,10.0,30.0,10.0,30.0
695,20.0,10.0,20.0,10.0,40.0
696,10.0,10.0,30.0,10.0,30.0
697,10.0,10.0,20.0,10.0,30.0
698,20.0,10.0,30.0,0.0,30.0
699,10.0,10.0,20.0,10.0,30.0
700,10.0,20.0,30.0,10.0,30.0
701,10.0,10.0,30.0,10.0,30.0
702,10.0,10.0,20.0,0.0,30.0
703,0.0,10.0,30.0,0.0,30.0
704,0.0,10.0,20.0,20.0,30.0
705,0.0,10.0,20.0,40.0,50.0
706,0.0,20.0,20.0,40.0,50.0
707,0.0,10.0,20.0,40.0,40.0
708,0.0,10.0,20.0,30.0,40.0
709,0.0,10.0,20.0,40.0,40.0
710,0.0,10.0,30.0,50.0,40.0
711,0.0,20.0,30.0,40.0,40.0
712,10.0,10.0,30.0,40.0,60.0
713,10.0,10.0,40.0,10.0,50.0
714,10.0,10.0,30.0,10.0,60.0
715,10.0,10.0,30.0,10.0,60.0
716,20.0,10.0,30.0,10.0,50.0
717,10.0,10.0,30.0,10.0,30.0
718,10.0,20.0,30.0,10.0,30.0
719,20.0,10.0,20.0,0.0,40.0
720,10.0,10.0,30.0,10.0,30.0
721,10.0,10.0,20.0,10.0,30.0
722,20.0,10.0,30.0,0.0,30.0
723,10.0,10.0,30.0,10.0,30.0
724,10.0,10.0,20.0,10.0,30.0
725,10.0,10.0,30.0,0.0,40.0
726,10.0,20.0,30.0,10.0,30.0
727,10.0,10.0,30.0,10.0,30.0
728,10.0,10.0,40.0,20.0,30.0
729,0.0,10.0,30.0,50.0,50.0
730,0.0,10.0,20.0,40.0,30.0
731,10.0,10.0,30.0,50.0,50.0
732,0.0,10.0,30.0,50.0,30.0
733,10.0,20.0,30.0,50.0,50.0
734,10.0,10.0,40.0,50.0,40.0
735,10.0,10.0,30.0,60.0,30.0
736,10.0,10.0,30.0,40.0,40.0
737,10.0,10.0,30.0,10.0,40.0
738,10.0,10.0,30.0,10.0,40.0
739,10.0,10.0,30.0,10.0,40.0
740,20.0,20.0,30.0,10.0,30.0
741,10.0,10.0,30.0,0.0,40.0
742,20.0,10.0,20.0,10.0,30.0
743,10.0,10.0,30.0,10.0,30.0
744,10.0,10.0,30.0,0.0,30.0
745,10.0,10.0,20.0,10.0,30.0
746,20.0,10.0,30.0,10.0,30.0
747,10.0,20.0,20.0,10.0,40.0
748,10.0,10.0,30.0,0.0,30.0
749,10.0,10.0,20.0,10.0,30.0
750,10.0,10.0,30.0,0.0,30.0
751,0.0,10.0,20.0,0.0,30.0
752,0.0,10.0,30.0,20.0,30.0
753,10.0,20.0,20.0,40.0,30.0
754,0.0,20.0,30.0,50.0,50.0
755,0.0,20.0,30.0,50.0,40.0
756,0.0,10.0,20.0,40.0,40.0
757,0.0,20.0,20.0,50.0,40.0
758,10.0,20.0,40.0,50.0,40.0
759,10.0,20.0,30.0,50.0,40.0
760,20.0,10.0,40.0,50.0,40.0
761,10.0,20.0,30.0,10.0,40.0
762,10.0,10.0,40.0,10.0,40.0
763,10.0,10.0,30.0,0.0,50.0
764,20.0,20.0,30.0,10.0,40.0
765,10.0,10.0,30.0,10.0,30.0
766,10.0,10.0,20.0,10.0,30.0
767,20.0,10.0,30.0,10.0,30.0
768,10.0,10.0,20.0,0.0,30.0
769,10.0,20.0,30.0,10.0,40.0
770,10.0,10.0,20.0,10.0,30.0
771,20.0,10.0,30.0,0.0,30.0
772,10.0,10.0,20.0,10.0,30.0
773,10.0,20.0,30.0,10.0,30.0
774,10.0,10.0,30.0,0.0,30.0
775,0.0,10.0,20.0,0.0,30.0
776,0.0,10.0,20.0,20.0,30.0
777,0.0,10.0,20.0,40.0,30.0
778,0.0,20.0,10.0,40.0,30.0
779,0.0,10.0,20.0,30.0,30.0
780,0.0,20.0,10.0,40.0,40.0
781,0.0,10.0,20.0,40.0,40.0
782,0.0,20.0,20.0,40.0,50.0
783,0.0,10.0,20.0,40.0,50.0
784,0.0,10.0,30.0,40.0,60.0
785,10.0,10.0,30.0,10.0,50.0
786,10.0,20.0,40.0,10.0,50.0
787,20.0,10.0,30.0,0.0,60.0
788,10.0,10.0,30.0,10.0,50.0
789,10.0,10.0,20.0,10.0,50.0
790,20.0,10.0,30.0,10.0,30.0
791,10.0,20.0,20.0,0.0,30.0
792,10.0,10.0,30.0,10.0,30.0
793,10.0,10.0,20.0,10.0,30.0
794,20.0,10.0,30.0,10.0,30.0
795,10.0,10.0,20.0,0.0,40.0
796,10.0,10.0,30.0,10.0,30.0
797,10.0,10.0,30.0,10.0,30.0
798,10.0,10.0,30.0,0.0,30.0
799,0.0,20.0,20.0,0.0,20.0
800,0.0,10.0,20.0,20.0,30.0
801,0.0,10.0,20.0,40.0,50.0
802,0.0,20.0,20.0,40.0,40.0
803,0.0,20.0,20.0,40.0,50.0
804,0.0,10.0,20.0,30.0,40.0
805,0.0,20.0,10.0,40.0,50.0
806,0.0,20.0,30.0,40.0,40.0
807,0.0,20.0,30.0,40.0,50.0
808,10.0,10.0,30.0,40.0,50.0
809,10.0,20.0,30.0,10.0,50.0
810,10.0,20.0,40.0,10.0,60.0
811,10.0,10.0,30.0,0.0,50.0
812,10.0,10.0,30.0,10.0,50.0
813,20.0,20.0,20.0,10.0,50.0
814,10.0,10.0,30.0,10.0,30.0
815,10.0,10.0,30.0,10.0,30.0
816,10.0,10.0,20.0,0.0,30.0
817,20.0,10.0,30.0,10.0,30.0
818,10.0,10.0,30.0,10.0,30.0
819,10.0,20.0,20.0,0.0,40.0
820,10.0,10.0,30.0,10.0,30.0
821,10.0,10.0,20.0,10.0,30.0
822,10.0,10.0,30.0,0.0,30.0
823,0.0,10.0,30.0,10.0,30.0
824,0.0,10.0,20.0,20.0,20.0
825,0.0,20.0,20.0,40.0,40.0
826,0.0,20.0,20.0,30.0,40.0
827,0.0,20.0,20.0,40.0,40.0
828,0.0,10.0,20.0,40.0,40.0
829,0.0,20.0,20.0,40.0,40.0
830,0.0,20.0,20.0,40.0,40.0
831,0.0,20.0,30.0,50.0,40.0
832,10.0,20.0,30.0,30.0,30.0
833,10.0,20.0,40.0,10.0,40.0
834,10.0,20.0,30.0,10.0,50.0
835,10.0,20.0,30.0,10.0,40.0
836,20.0,10.0,30.0,10.0,50.0
837,10.0,10.0,30.0,0.0,40.0
838,10.0,10.0,30.0,10.0,30.0
839,10.0,20.0,30.0,10.0,30.0
840,20.0,10.0,20.0,10.0,30.0
841,10.0,10.0,30.0,0.0,30.0
842,10.0,10.0,30.0,10.0,30.0
843,10.0,10.0,30.0,10.0,40.0
844,20.0,10.0,30.0,0.0,30.0
845,0.0,10.0,30.0,10.0,30.0
846,10.0,20.0,30.0,10.0,30.0
847,10.0,10.0,40.0,0.0,30.0
848,10.0,10.0,50.0,20.0,20.0
849,10.0,20.0,90.0,40.0,30.0
850,10.0,20.0,110.0,50.0,30.0
851,20.0,10.0,120.0,50.0,30.0
852,0.0,20.0,120.0,40.0,30.0
853,20.0,20.0,100.0,50.0,40.0
854,10.0,20.0,90.0,50.0,50.0
855,20.0,10.0,70.0,50.0,50.0
856,20.0,20.0,60.0,60.0,60.0
857,20.0,20.0,60.0,50.0,80.0
858,30.0,10.0,50.0,60.0,100.0
859,20.0,20.0,40.0,60.0,100.0
860,10.0,10.0,50.0,50.0,60.0
861,20.0,10.0,30.0,30.0,40.0
862,20.0,10.0,30.0,10.0,40.0
863,10.0,10.0,30.0,0.0,30.0
864,10.0,10.0,30.0,10.0,40.0
865,10.0,10.0,20.0,10.0,30.0
866,20.0,10.0,30.0,0.0,30.0
867,10.0,10.0,30.0,10.0,30.0
868,10.0,10.0,30.0,10.0,30.0
869,10.0,20.0,30.0,0.0,30.0
870,10.0,10.0,30.0,10.0,30.0
871,0.0,10.0,30.0,0.0,40.0
872,0.0,10.0,30.0,20.0,40.0
873,0.0,10.0,30.0,40.0,40.0
874,0.0,10.0,30.0,50.0,50.0
875,10.0,10.0,30.0,40.0,60.0
876,0.0,20.0,30.0,50.0,50.0
877,0.0,10.0,30.0,40.0,50.0
878,0.0,10.0,30.0,40.0,50.0
879,0.0,10.0,30.0,50.0,50.0
880,0.0,20.0,40.0,30.0,50.0
881,10.0,10.0,40.0,10.0,50.0
882,10.0,10.0,40.0,10.0,50.0
883,20.0,10.0,30.0,0.0,50.0
884,10.0,10.0,30.0,10.0,50.0
885,10.0,10.0,30.0,10.0,40.0
886,20.0,10.0,30.0,10.0,40.0
887,10.0,20.0,30.0,0.0,30.0
888,10.0,10.0,30.0,10.0,30.0
889,10.0,10.0,30.0,10.0,30.0
890,10.0,10.0,30.0,0.0,40.0
891,20.0,10.0,20.0,10.0,30.0
892,10.0,10.0,30.0,10.0,30.0
893,10.0,10.0,30.0,0.0,30.0
894,10.0,10.0,30.0,10.0,30.0
895,0.0,10.0,30.0,0.0,30.0
896,0.0,10.0,20.0,10.0,30.0
897,0.0,20.0,30.0,50.0,40.0
898,0.0,10.0,30.0,40.0,30.0
899,0.0,10.0,20.0,50.0,40.0
900,0.0,10.0,30.0,40.0,40.0
901,10.0,10.0,30.0,50.0,40.0
902,0.0,10.0,40.0,60.0,40.0
903,10.0,20.0,30.0,50.0,40.0
904,10.0,10.0,40.0,40.0,40.0
905,10.0,10.0,30.0,10.0,50.0
906,20.0,10.0,40.0,10.0,40.0
907,10.0,10.0,30.0,0.0,40.0
908,10.0,10.0,40.0,10.0,40.0
909,20.0,10.0,30.0,10.0,30.0
910,10.0,10.0,20.0,10.0,40.0
911,10.0,20.0,30.0,0.0,30.0
912,10.0,10.0,30.0,10.0,30.0
913,20.0,10.0,30.0,10.0,30.0
914,10.0,10.0,30.0,0.0,30.0
915,10.0,10.0,20.0,10.0,30.0
916,10.0,10.0,30.0,10.0,30.0
917,20.0,10.0,40.0,0.0,30.0
918,10.0,10.0,40.0,40.0,30.0
919,10.0,10.0,30.0,30.0,40.0
920,30.0,20.0,60.0,50.0,30.0
921,30.0,20.0,110.0,60.0,30.0
922,20.0,30.0,120.0,50.0,30.0
923,30.0,20.0,120.0,60.0,30.0
924,30.0,30.0,120.0,50.0,40.0
925,30.0,30.0,110.0,60.0,40.0
926,30.0,30.0,90.0,60.0,50.0
927,40.0,20.0,60.0,60.0,50.0
928,30.0,30.0,70.0,60.0,70.0
929,30.0,20.0,60.0,60.0,70.0
930,30.0,20.0,50.0,50.0,80.0
931,20.0,30.0,40.0,60.0,70.0
932,20.0,10.0,40.0,50.0,70.0
933,20.0,20.0,30.0,20.0,50.0
934,10.0,10.0,30.0,10.0,30.0
935,20.0,20.0,30.0,0.0,30.0
936,10.0,20.0,30.0,10.0,40.0
937,10.0,10.0,20.0,10.0,30.0
938,20.0,10.0,30.0,0.0,30.0
939,10.0,10.0,30.0,10.0,30.0
940,10.0,10.0,30.0,10.0,30.0
941,10.0,10.0,30.0,0.0,30.0
942,10.0,20.0,30.0,10.0,30.0
943,0.0,10.0,30.0,0.0,30.0
944,20.0,20.0,50.0,30.0,40.0
945,10.0,20.0,80.0,40.0,40.0
946,10.0,30.0,110.0,40.0,40.0
947,10.0,30.0,100.0,50.0,30.0
948,10.0,30.0,120.0,40.0,30.0
949,10.0,30.0,90.0,40.0,30.0
950,10.0,30.0,80.0,50.0,40.0
951,20.0,20.0,60.0,50.0,40.0
952,20.0,30.0,60.0,50.0,60.0
953,30.0,30.0,50.0,60.0,80.0
954,20.0,30.0,50.0,50.0,100.0
955,20.0,20.0,40.0,60.0,100.0
956,20.0,10.0,50.0,50.0,80.0
957,10.0,20.0,30.0,30.0,60.0
958,20.0,20.0,30.0,10.0,50.0
959,10.0,10.0,30.0,0.0,30.0
960,10.0,20.0,30.0,10.0,30.0
961,10.0,10.0,20.0,10.0,30.0
962,20.0,10.0,30.0,0.0,30.0
963,10.0,10.0,30.0,10.0,40.0
964,10.0,20.0,30.0,10.0,30.0
965,10.0,10.0,40.0,0.0,30.0
966,10.0,10.0,30.0,30.0,20.0
967,0.0,20.0,30.0,30.0,30.0
968,20.0,20.0,50.0,40.0,30.0
969,10.0,20.0,80.0,40.0,40.0
970,20.0,30.0,110.0,40.0,30.0
971,10.0,30.0,110.0,50.0,20.0
972,20.0,30.0,130.0,50.0,30.0
973,20.0,30.0,110.0,50.0,40.0
974,20.0,30.0,90.0,50.0,50.0
975,20.0,30.0,60.0,50.0,50.0
976,20.0,30.0,60.0,50.0,80.0
977,30.0,40.0,60.0,60.0,90.0
978,20.0,20.0,50.0,60.0,90.0
979,20.0,30.0,50.0,60.0,80.0
980,20.0,20.0,40.0,50.0,70.0
981,20.0,20.0,30.0,20.0,50.0
982,10.0,10.0,30.0,10.0,40.0
983,20.0,10.0,30.0,10.0,30.0
984,10.0,20.0,30.0,0.0,30.0
985,10.0,10.0,30.0,10.0,30.0
986,10.0,10.0,30.0,10.0,30.0
987,20.0,10.0,30.0,0.0,30.0
988,10.0,20.0,30.0,10.0,40.0
989,10.0,10.0,30.0,10.0,30.0
990,10.0,10.0,40.0,0.0,30.0
991,10.0,10.0,30.0,10.0,30.0
992,20.0,20.0,60.0,30.0,30.0
993,20.0,30.0,100.0,50.0,30.0
994,20.0,30.0,120.0,40.0,30.0
995,20.0,30.0,140.0,50.0,50.0
996,20.0,40.0,150.0,60.0,40.0
997,20.0,30.0,120.0,50.0,50.0
998,30.0,30.0,110.0,60.0,40.0
999,20.0,40.0,80.0,50.0,40.0
1000,30.0,30.0,70.0,60.0,60.0
1001,20.0,30.0,60.0,60.0,80.0
1002,30.0,20.0,50.0,60.0,70.0
1003,20.0,30.0,50.0,60.0,80.0
1004,20.0,20.0,50.0,50.0,60.0
1005,20.0,10.0,30.0,20.0,50.0
1006,10.0,20.0,30.0,10.0,40.0
1007,10.0,10.0,40.0,10.0,30.0
1008,10.0,10.0,30.0,0.0,30.0
1009,20.0,20.0,30.0,10.0,40.0
1010,10.0,10.0,30.0,10.0,30.0
1011,10.0,20.0,30.0,0.0,30.0
1012,10.0,10.0,40.0,10.0,30.0
1013,20.0,10.0,40.0,10.0,30.0
1014,10.0,10.0,40.0,10.0,40.0
1015,10.0,20.0,50.0,0.0,40.0
1016,20.0,20.0,70.0,30.0,50.0
1017,30.0,20.0,110.0,50.0,40.0
1018,20.0,20.0,140.0,60.0,40.0
1019,30.0,30.0,140.0,60.0,40.0
1020,30.0,30.0,150.0,50.0,50.0
1021,20.0,30.0,120.0,60.0,50.0
1022,30.0,20.0,100.0,60.0,60.0
1023,30.0,30.0,80.0,60.0,60.0
1024,20.0,30.0,80.0,50.0,70.0
1025,20.0,20.0,70.0,60.0,80.0
1026,30.0,20.0,60.0,50.0,70.0
1027,20.0,20.0,40.0,60.0,70.0
1028,20.0,10.0,40.0,40.0,70.0
1029,10.0,10.0,40.0,30.0,50.0
1030,20.0,20.0,30.0,10.0,40.0
1031,10.0,10.0,30.0,10.0,30.0
1032,10.0,10.0,30.0,0.0,30.0
1033,10.0,20.0,30.0,10.0,30.0
1034,20.0,10.0,40.0,10.0,40.0
1035,10.0,10.0,30.0,10.0,30.0
1036,10.0,10.0,30.0,0.0,30.0
1037,10.0,20.0,30.0,10.0,30.0
1038,20.0,10.0,40.0,10.0,30.0
1039,0.0,10.0,40.0,0.0,50.0
1040,10.0,20.0,40.0,30.0,40.0
1041,10.0,10.0,40.0,50.0,60.0
1042,10.0,10.0,40.0,50.0,70.0
1043,0.0,10.0,50.0,50.0,60.0
1044,0.0,20.0,40.0,40.0,70.0
1045,0.0,10.0,30.0,50.0,60.0
1046,0.0,10.0,40.0,40.0,70.0
1047,0.0,20.0,50.0,50.0,60.0
1048,10.0,20.0,40.0,40.0,60.0
1049,10.0,10.0,50.0,0.0,60.0
1050,10.0,10.0,40.0,10.0,60.0
1051,10.0,20.0,40.0,10.0,60.0
1052,20.0,10.0,30.0,10.0,40.0
1053,10.0,10.0,40.0,10.0,30.0
1054,10.0,10.0,30.0,0.0,30.0
1055,10.0,20.0,30.0,10.0,30.0
1056,20.0,10.0,30.0,10.0,30.0
1057,10.0,10.0,30.0,10.0,40.0
1058,10.0,10.0,30.0,0.0,30.0
1059,10.0,20.0,30.0,10.0,30.0
1060,20.0,10.0,30.0,10.0,30.0
1061,10.0,10.0,30.0,0.0,30.0
1062,10.0,10.0,40.0,10.0,30.0
1063,0.0,20.0,30.0,10.0,50.0
1064,10.0,10.0,40.0,20.0,50.0
1065,10.0,10.0,30.0,50.0,50.0
1066,0.0,10.0,40.0,40.0,50.0
1067,10.0,20.0,30.0,50.0,60.0
1068,0.0,10.0,40.0,50.0,50.0
1069,10.0,10.0,30.0,40.0,50.0
1070,0.0,20.0,30.0,50.0,50.0
1071,10.0,10.0,40.0,50.0,30.0
1072,10.0,10.0,40.0,40.0,40.0
1073,10.0,20.0,40.0,10.0,40.0
1074,10.0,10.0,40.0,10.0,50.0
1075,20.0,10.0,30.0,10.0,50.0
1076,10.0,20.0,40.0,10.0,40.0
1077,10.0,10.0,30.0,10.0,30.0
1078,10.0,10.0,30.0,0.0,30.0
1079,20.0,10.0,30.0,10.0,40.0
1080,10.0,20.0,30.0,10.0,30.0
1081,10.0,10.0,30.0,10.0,30.0
1082,10.0,10.0,30.0,0.0,30.0
1083,20.0,10.0,30.0,10.0,30.0
1084,10.0,20.0,30.0,10.0,30.0
1085,10.0,10.0,40.0,0.0,30.0
1086,10.0,10.0,30.0,30.0,30.0
1087,20.0,10.0,40.0,40.0,40.0
1088,30.0,20.0,80.0,50.0,30.0
1089,30.0,30.0,100.0,60.0,30.0
1090,40.0,30.0,130.0,50.0,40.0
1091,30.0,20.0,130.0,60.0,30.0
1092,30.0,30.0,130.0,60.0,40.0
1093,40.0,30.0,110.0,60.0,40.0
1094,30.0,30.0,90.0,60.0,60.0
1095,30.0,30.0,70.0,50.0,60.0
1096,30.0,30.0,60.0,60.0,70.0
1097,30.0,30.0,60.0,60.0,80.0
1098,30.0,20.0,60.0,60.0,70.0
1099,20.0,20.0,40.0,50.0,80.0
1100,20.0,20.0,50.0,50.0,70.0
1101,20.0,10.0,30.0,30.0,50.0
1102,10.0,10.0,30.0,10.0,40.0
1103,10.0,10.0,30.0,10.0,30.0
1104,10.0,20.0,30.0,0.0,30.0
1105,20.0,10.0,30.0,10.0,30.0
1106,10.0,10.0,30.0,10.0,30.0
1107,10.0,20.0,30.0,10.0,40.0
1108,20.0,10.0,30.0,0.0,30.0
1109,10.0,10.0,40.0,10.0,20.0
1110,10.0,10.0,40.0,10.0,30.0
1111,10.0,20.0,40.0,0.0,40.0
1112,20.0,20.0,60.0,40.0,30.0
1113,30.0,20.0,100.0,50.0,30.0
1114,20.0,20.0,130.0,60.0,40.0
1115,40.0,30.0,130.0,60.0,50.0
1116,30.0,30.0,130.0,50.0,50.0
1117,30.0,30.0,110.0,60.0,30.0
1118,40.0,30.0,80.0,60.0,50.0
1119,30.0,30.0,70.0,60.0,60.0
1120,30.0,20.0,60.0,50.0,60.0
1121,30.0,30.0,50.0,60.0,120.0
1122,20.0,30.0,50.0,50.0,110.0
1123,20.0,20.0,40.0,60.0,110.0
1124,30.0,20.0,50.0,50.0,100.0
1125,10.0,20.0,30.0,30.0,60.0
1126,20.0,10.0,30.0,10.0,40.0
1127,10.0,20.0,30.0,0.0,30.0
1128,10.0,10.0,20.0,10.0,30.0
1129,10.0,10.0,30.0,10.0,30.0
1130,20.0,20.0,30.0,0.0,30.0
1131,10.0,10.0,30.0,10.0,30.0
1132,10.0,10.0,30.0,10.0,30.0
1133,10.0,10.0,30.0,10.0,30.0
1134,10.0,20.0,40.0,30.0,30.0
1135,0.0,10.0,30.0,30.0,30.0
1136,20.0,20.0,50.0,40.0,30.0
1137,10.0,30.0,80.0,40.0,40.0
1138,10.0,20.0,120.0,40.0,30.0
1139,10.0,30.0,120.0,40.0,20.0
1140,10.0,30.0,120.0,40.0,30.0
1141,10.0,30.0,120.0,50.0,30.0
1142,20.0,30.0,80.0,40.0,40.0
1143,20.0,30.0,70.0,50.0,50.0
1144,20.0,30.0,70.0,50.0,70.0
1145,20.0,30.0,50.0,50.0,70.0
1146,20.0,20.0,60.0,60.0,80.0
1147,30.0,30.0,50.0,60.0,80.0
1148,10.0,20.0,50.0,50.0,70.0
1149,20.0,20.0,30.0,20.0,60.0
1150,10.0,10.0,20.0,10.0,40.0
1151,20.0,10.0,30.0,0.0,30.0
1152,10.0,20.0,30.0,10.0,30.0
1153,10.0,10.0,30.0,10.0,40.0
1154,10.0,20.0,30.0,0.0,30.0
1155,10.0,10.0,30.0,10.0,30.0
1156,20.0,10.0,20.0,10.0,30.0
1157,10.0,10.0,40.0,0.0,30.0
1158,0.0,20.0,40.0,10.0,30.0
1159,10.0,10.0,30.0,0.0,40.0
1160,20.0,20.0,50.0,30.0,40.0
1161,10.0,30.0,100.0,40.0,20.0
1162,10.0,30.0,120.0,40.0,30.0
1163,10.0,30.0,140.0,40.0,30.0
1164,10.0,40.0,140.0,50.0,40.0
1165,20.0,30.0,120.0,40.0,40.0
1166,20.0,40.0,100.0,50.0,40.0
1167,30.0,30.0,70.0,60.0,50.0
1168,20.0,30.0,60.0,50.0,70.0
1169,30.0,30.0,60.0,60.0,70.0
1170,20.0,30.0,60.0,60.0,120.0
1171,20.0,20.0,40.0,50.0,110.0
1172,20.0,20.0,50.0,50.0,100.0
1173,20.0,20.0,30.0,30.0,70.0
1174,10.0,30.0,30.0,10.0,70.0
1175,10.0,10.0,30.0,20.0,40.0
1176,10.0,20.0,30.0,10.0,30.0
1177,20.0,20.0,30.0,10.0,30.0
1178,10.0,20.0,30.0,10.0,30.0
1179,10.0,20.0,30.0,10.0,30.0
1180,10.0,10.0,30.0,10.0,30.0
1181,10.0,10.0,30.0,20.0,30.0
1182,10.0,20.0,40.0,0.0,40.0
1183,0.0,10.0,40.0,10.0,40.0
1184,20.0,30.0,60.0,20.0,30.0
1185,20.0,30.0,110.0,50.0,30.0
1186,10.0,20.0,140.0,50.0,30.0
1187,20.0,30.0,140.0,50.0,30.0
1188,20.0,40.0,160.0,50.0,30.0
1189,10.0,30.0,140.0,40.0,60.0
1190,20.0,30.0,110.0,60.0,50.0
1191,20.0,30.0,90.0,50.0,50.0
1192,20.0,20.0,70.0,60.0,70.0
1193,30.0,30.0,70.0,50.0,70.0
1194,20.0,20.0,60.0,60.0,110.0
1195,20.0,20.0,50.0,60.0,110.0
1196,20.0,10.0,40.0,50.0,80.0
1197,20.0,20.0,40.0,30.0,50.0
1198,10.0,10.0,30.0,0.0,50.0
1199,10.0,10.0,30.0,10.0,30.0
1200,20.0,20.0,30.0,10.0,30.0
1201,10.0,10.0,20.0,0.0,30.0
1202,10.0,10.0,40.0,10.0,30.0
1203,10.0,10.0,20.0,10.0,30.0
1204,20.0,20.0,30.0,0.0,40.0
1205,10.0,10.0,30.0,10.0,30.0
1206,10.0,10.0,40.0,0.0,30.0
1207,0.0,20.0,30.0,10.0,30.0
1208,10.0,10.0,40.0,30.0,40.0
1209,10.0,10.0,40.0,50.0,60.0
1210,10.0,20.0,40.0,50.0,60.0
1211,10.0,10.0,50.0,50.0,70.0
1212,10.0,10.0,40.0,50.0,70.0
1213,10.0,20.0,30.0,60.0,70.0
1214,10.0,10.0,50.0,50.0,70.0
1215,0.0,10.0,40.0,50.0,60.0
1216,10.0,10.0,40.0,40.0,60.0
1217,10.0,20.0,30.0,10.0,60.0
1218,10.0,10.0,40.0,10.0,50.0
1219,20.0,10.0,40.0,10.0,60.0
1220,10.0,10.0,30.0,10.0,40.0
1221,10.0,20.0,30.0,10.0,40.0
1222,10.0,10.0,30.0,0.0,30.0
1223,20.0,10.0,30.0,10.0,30.0
1224,10.0,10.0,30.0,10.0,30.0
1225,10.0,10.0,20.0,10.0,40.0
1226,10.0,20.0,30.0,0.0,30.0
1227,20.0,10.0,30.0,10.0,30.0
1228,10.0,10.0,30.0,10.0,30.0
1229,10.0,10.0,30.0,0.0,30.0
1230,10.0,20.0,40.0,10.0,30.0
1231,0.0,10.0,30.0,0.0,40.0
1232,10.0,10.0,40.0,20.0,30.0
1233,0.0,10.0,30.0,50.0,30.0
1234,0.0,20.0,20.0,40.0,40.0
1235,0.0,10.0,40.0,40.0,30.0
1236,0.0,10.0,20.0,40.0,30.0
1237,0.0,10.0,30.0,40.0,30.0
1238,10.0,20.0,40.0,50.0,40.0
1239,0.0,10.0,30.0,40.0,40.0
1240,10.0,10.0,40.0,40.0,50.0
1241,10.0,10.0,40.0,10.0,50.0
1242,10.0,20.0,40.0,0.0,40.0
1243,10.0,10.0,30.0,10.0,50.0
1244,10.0,10.0,40.0,10.0,50.0
1245,20.0,10.0,30.0,10.0,30.0
1246,10.0,20.0,30.0,10.0,30.0
1247,10.0,10.0,30.0,0.0,30.0
1248,10.0,10.0,30.0,10.0,40.0
1249,20.0,10.0,30.0,10.0,30.0
1250,10.0,10.0,30.0,0.0,30.0
1251,10.0,20.0,30.0,10.0,30.0
1252,10.0,10.0,30.0,10.0,30.0
1253,20.0,10.0,40.0,0.0,30.0
1254,0.0,10.0,40.0,30.0,30.0
1255,10.0,10.0,30.0,40.0,30.0
1256,30.0,20.0,60.0,40.0,30.0
1257,20.0,30.0,90.0,50.0,30.0
